,Unnamed: 0,composition,mat_id,F_kJ/mol,S _J/K/mol,e_kJ/mol,avg_ Atomic_Number,avg_ Atomic_Weight,avg_Period,avg_group,avg_families,avg_Mendeleev Number,avg_Atomic Radus,avg_ Covalent_Radius,avg_Zunger radii sum,avg_ionic radius,avg_crystal radius,avg_ Pauling_Electronegativity,avg_MB electonegativity,avg_Gordy electonegativity,avg_Mullinke EN,avg_Allred-Rockow electronegativity,avg_metallic valence,avg_number of valence electrons,avg_gilmor number of valence electron,avg_valence s,avg_valence p,avg_valence d,avg_outer shell electrons,avg_1st ionization potential (kJ/mol),avg_polarizability(A^3),avg_Melting point (K),avg_Boiling Point (K),avg_Density (g/mL),avg_specific heat (J/g K) ,avg_heat of fusion (kJ/mol) ,avg_heat of vaporization (kJ/mol) ,avg_thermal conductivity (W/(m K)) ,avg_heat atomization (kJ/mol),avg_Cohesive energy,avg_electron affinity (kJ/mol),diff_ Atomic_Number,diff_ Atomic_Weight,diff_Period,diff_group,diff_families,diff_Mendeleev Number,diff_Atomic Radus,diff_ Covalent_Radius,diff_Zunger radii sum,diff_ionic radius,diff_crystal radius,diff_ Pauling_Electronegativity,diff_MB electonegativity,diff_Gordy electonegativity,diff_Mullinke EN,diff_Allred-Rockow electronegativity,diff_metallic valence,diff_number of valence electrons,diff_gilmor number of valence electron,diff_valence s,diff_valence p,diff_valence d,diff_outer shell electrons,diff_1st ionization potential (kJ/mol),diff_polarizability(A^3),diff_Melting point (K),diff_Boiling Point (K),diff_Density (g/mL),diff_specific heat (J/g K) ,diff_heat of fusion (kJ/mol) ,diff_heat of vaporization (kJ/mol) ,diff_thermal conductivity (W/(m K)) ,diff_heat atomization (kJ/mol),diff_Cohesive energy,diff_electron affinity (kJ/mol),max_ Atomic_Number,max_ Atomic_Weight,max_Period,max_group,max_families,max_Mendeleev Number,max_Atomic Radus,max_ Covalent_Radius,max_Zunger radii sum,max_ionic radius,max_crystal radius,max_ Pauling_Electronegativity,max_MB electonegativity,max_Gordy electonegativity,max_Mullinke EN,max_Allred-Rockow electronegativity,max_metallic valence,max_number of valence electrons,max_gilmor number of valence electron,max_valence s,max_valence p,max_valence d,max_outer shell electrons,max_1st ionization potential (kJ/mol),max_polarizability(A^3),max_Melting point (K),max_Boiling Point (K),max_Density (g/mL),max_specific heat (J/g K) ,max_heat of fusion (kJ/mol) ,max_heat of vaporization (kJ/mol) ,max_thermal conductivity (W/(m K)) ,max_heat atomization (kJ/mol),max_Cohesive energy,max_electron affinity (kJ/mol),min_ Atomic_Number,min_ Atomic_Weight,min_Period,min_group,min_families,min_Mendeleev Number,min_Atomic Radus,min_ Covalent_Radius,min_Zunger radii sum,min_ionic radius,min_crystal radius,min_ Pauling_Electronegativity,min_MB electonegativity,min_Gordy electonegativity,min_Mullinke EN,min_Allred-Rockow electronegativity,min_metallic valence,min_number of valence electrons,min_gilmor number of valence electron,min_valence s,min_valence p,min_valence d,min_outer shell electrons,min_1st ionization potential (kJ/mol),min_polarizability(A^3),min_Melting point (K),min_Boiling Point (K),min_Density (g/mL),min_specific heat (J/g K) ,min_heat of fusion (kJ/mol) ,min_heat of vaporization (kJ/mol) ,min_thermal conductivity (W/(m K)) ,min_heat atomization (kJ/mol),min_Cohesive energy,min_electron affinity (kJ/mol),nsites
84,84,H6B2,g,-348.5892,374.747,101.107,2.0,3.458705,1.25,4.0,6.75,87.0,0.4,0.4825,1.13625,0.4,0.1375,2.16,2.05,6.532575,6.4575,2.23775,0.75,1.5,1.5,1.25,0.25,0.0,1.5,1184.25,1.275,598.575,720.975,0.585052425,10.983,12.59401,122.76202,6.886125,306.75,1.4525,61.324,4,9.80306,1,12,1,20,0.6,0.45,0.455,0.6,0.15,0.16,0.2,2.5833,2.89,0.249,3.0,2,2,1,1,0,2,511,2.3,2338.1,2802.9,2.3399301,13.284,50.14132,489.25064,26.8185,355,5.81,45.78,5,10.811,2,13,7,92,0.85,0.82,1.25,0.85,0.25,2.2,2.1,7.1784,7.18,2.3,3.0,3,3,2,1,0,3,1312,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,72.769,1,1.00794,1,1,6,72,0.25,0.37,0.795,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.7,14.05,20.25,6.99e-05,1.02,0.05868,0.44936,0.1815,218,0.0,26.989,8
85,85,B2O,g,-307.2972,292.3,43.464,6.0,12.5404666666667,2.0,14.0,6.33333333333333,77.0,0.766666666666667,0.79,0.685,0.766666666666667,0.57,2.50666666666667,2.37333333333333,5.8535,5.37333333333333,2.57066666666667,2.0,4.0,4.0,2.0,2.0,0.0,4.0,972.0,2.26433333333333,1586.35,1912.15,1.56047666666667,0.986666666666667,33.5408633333333,327.6033,18.0089133333333,465.0,4.74666666666667,64.9846666666667,3,5.1884,0,3,1,15,0.25,0.09,0.33,0.25,0.96,1.4,1.42,3.7752,3.25,1.559,3.0,3,3,0,3,0,3,513,2.207,2297.4,2733.0,2.33857,0.1,49.97741,486.2901,26.97326,324,3.19,113.987,8,15.9994,2,16,7,87,0.85,0.82,0.795,0.85,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6,6,2,4,0,6,1314,3.0,2352.15,2823.15,2.34,1.02,50.2,489.7,27.0,573,5.81,140.976,5,10.811,2,13,6,72,0.6,0.73,0.465,0.6,0.25,2.04,1.9,4.5951,4.29,2.051,0.0,3,3,2,1,0,3,801,0.793,54.75,90.15,0.00143,0.92,0.22259,3.4099,0.02674,249,2.62,26.989,3
86,86,B2O2,g,-342.2604,339.392,65.01,6.5,13.4052,2.0,14.5,6.5,79.5,0.725,0.775,0.63,0.725,0.73,2.74,2.61,6.4827,5.915,2.8305,1.5,4.5,4.5,2.0,2.5,0.0,4.5,1057.5,1.8965,1203.45,1456.65,1.170715,0.97,25.211295,246.55495,13.51337,411.0,4.215,83.9825,3,5.1884,0,3,1,15,0.25,0.09,0.33,0.25,0.96,1.4,1.42,3.7752,3.25,1.559,3.0,3,3,0,3,0,3,513,2.207,2297.4,2733.0,2.33857,0.1,49.97741,486.2901,26.97326,324,3.19,113.987,8,15.9994,2,16,7,87,0.85,0.82,0.795,0.85,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6,6,2,4,0,6,1314,3.0,2352.15,2823.15,2.34,1.02,50.2,489.7,27.0,573,5.81,140.976,5,10.811,2,13,6,72,0.6,0.73,0.465,0.6,0.25,2.04,1.9,4.5951,4.29,2.051,0.0,3,3,2,1,0,3,801,0.793,54.75,90.15,0.00143,0.92,0.22259,3.4099,0.02674,249,2.62,26.989,4
88,88,B2O3,g,-402.0012,400.975,79.169,6.8,13.92404,2.0,14.8,6.6,81.0,0.7,0.766,0.597,0.7,0.826,2.88,2.752,6.86022,6.24,2.9864,1.2,4.8,4.8,2.0,2.8,0.0,4.8,1108.8,1.6758,973.71,1183.35,0.936858,0.96,20.213554,197.92594,10.816044,378.6,3.896,95.3812,3,5.1884,0,3,1,15,0.25,0.09,0.33,0.25,0.96,1.4,1.42,3.7752,3.25,1.559,3.0,3,3,0,3,0,3,513,2.207,2297.4,2733.0,2.33857,0.1,49.97741,486.2901,26.97326,324,3.19,113.987,8,15.9994,2,16,7,87,0.85,0.82,0.795,0.85,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6,6,2,4,0,6,1314,3.0,2352.15,2823.15,2.34,1.02,50.2,489.7,27.0,573,5.81,140.976,5,10.811,2,13,6,72,0.6,0.73,0.465,0.6,0.25,2.04,1.9,4.5951,4.29,2.051,0.0,3,3,2,1,0,3,801,0.793,54.75,90.15,0.00143,0.92,0.22259,3.4099,0.02674,249,2.62,26.989,5
89,89,B3Cl3O3,g,-584.2176,621.4,161.462,10.0,20.7543666666667,2.33333333333333,15.3333333333333,7.0,84.3333333333333,0.816666666666667,0.846666666666667,0.756666666666667,0.816666666666667,1.04333333333333,2.88,2.73333333333333,6.60333333333333,6.71,2.84333333333333,1.0,5.33333333333333,5.33333333333333,2.0,3.33333333333333,0.0,5.33333333333333,1122.0,1.99766666666667,859.683333333333,1050.61666666667,0.781546666666667,0.806666666666666,17.8841966666667,167.769966666667,9.01188,314.333333333333,3.27666666666667,172.18,12,24.6417,1,4,2,22,0.4,0.26,0.545,0.4,1.42,1.4,1.42,3.7752,4.01,1.559,3.0,4,4,0,4,0,4,513,2.207,2297.4,2733.0,2.33857,0.54,49.97741,486.2901,26.9911,452,4.41,321.586,17,35.4527,3,17,8,94,1.0,0.99,1.01,1.0,1.67,3.44,3.32,8.3703,8.3,3.61,3.0,7,7,2,5,0,7,1314,3.0,2352.15,2823.15,2.34,1.02,50.2,489.7,27.0,573,5.81,348.575,5,10.811,2,13,6,72,0.6,0.73,0.465,0.6,0.25,2.04,1.9,4.5951,4.29,2.051,0.0,3,3,2,1,0,3,801,0.793,54.75,90.15,0.00143,0.48,0.22259,3.4099,0.0089,121,1.4,26.989,9
90,90,H2B3FO3,g,-478.986,514.822,138.8,5.55555555555556,11.2717203333333,1.77777777777778,11.7777777777778,6.77777777777778,83.7777777777778,0.594444444444444,0.678888888888889,0.742777777777778,0.594444444444444,0.641111111111111,2.75777777777778,2.62666666666667,7.0376,6.69555555555555,2.864,1.0,4.0,4.0,1.77777777777778,2.22222222222222,0.0,4.0,1183.33333333333,1.49033333333333,811.35,985.05,0.780681088888889,3.91644444444444,16.8489255555556,164.833135555556,9.05234666666667,331.222222222222,2.90333333333333,108.621988888889,8,17.990463,1,16,2,21,0.6,0.45,0.845,0.6,1.11,1.94,1.88,5.4903,6.12,2.142,3.0,6,6,1,5,0,6,880,2.366,2338.1,2802.9,2.3399301,13.484,50.14132,489.25064,26.97326,494,5.81,301.1759,9,18.998403,2,17,8,93,0.85,0.82,1.25,0.85,1.21,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,328.1649,1,1.00794,1,1,6,72,0.25,0.37,0.405,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.634,14.05,20.25,6.99e-05,0.82,0.05868,0.44936,0.02674,79,0.0,26.989,9
91,91,HB3F2O3,g,-502.2852,539.663,145.31,6.44444444444444,13.2706606666667,1.88888888888889,13.5555555555556,6.88888888888889,83.8888888888889,0.622222222222222,0.717777777777778,0.648888888888889,0.622222222222222,0.762222222222222,2.95555555555556,2.81333333333333,7.3606,7.05444444444444,3.07433333333333,1.0,4.66666666666667,4.66666666666667,1.88888888888889,2.77777777777778,0.0,4.66666666666667,1224.33333333333,1.483,815.716666666667,992.25,0.780862211111111,2.41822222222222,16.8707611111111,165.146517777778,9.03528,315.777777777778,2.99666666666667,136.999311111111,8,17.990463,1,16,2,21,0.6,0.45,0.845,0.6,1.11,1.94,1.88,5.4903,6.12,2.142,3.0,6,6,1,5,0,6,880,2.366,2338.1,2802.9,2.3399301,13.484,50.14132,489.25064,26.97326,494,5.81,301.1759,9,18.998403,2,17,8,93,0.85,0.82,1.25,0.85,1.21,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,328.1649,1,1.00794,1,1,6,72,0.25,0.37,0.405,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.634,14.05,20.25,6.99e-05,0.82,0.05868,0.44936,0.02674,79,0.0,26.989,9
92,92,B3F3O3,g,-525.9396,565.24,152.349,7.33333333333333,15.269601,2.0,15.3333333333333,7.0,84.0,0.65,0.756666666666667,0.555,0.65,0.883333333333333,3.15333333333333,3.0,7.6836,7.41333333333333,3.28466666666667,1.0,5.33333333333333,5.33333333333333,2.0,3.33333333333333,0.0,5.33333333333333,1265.33333333333,1.47566666666667,820.083333333333,999.45,0.781043333333333,0.92,16.8925966666667,165.4599,9.01821333333333,300.333333333333,3.09,165.376633333333,4,8.187403,0,4,2,21,0.35,0.1,0.39,0.35,0.96,1.94,1.88,5.4903,6.12,2.142,3.0,4,4,0,4,0,4,880,2.366,2298.8,2738.1,2.33857,0.2,49.97741,486.4302,26.97326,494,4.97,301.1759,9,18.998403,2,17,8,93,0.85,0.82,0.795,0.85,1.21,3.98,3.78,10.0854,10.41,4.193,3.0,7,7,2,5,0,7,1681,3.0,2352.15,2823.15,2.34,1.02,50.2,489.7,27.0,573,5.81,328.1649,5,10.811,2,13,6,72,0.5,0.72,0.405,0.5,0.25,2.04,1.9,4.5951,4.29,2.051,0.0,3,3,2,1,0,3,801,0.634,53.35,85.05,0.00143,0.82,0.22259,3.2698,0.02674,79,0.84,26.989,9
93,93,H3B3O3,g,-445.3668,481.37,132.277,4.66666666666667,9.27278,1.66666666666667,10.0,6.66666666666667,83.6666666666667,0.566666666666667,0.64,0.836666666666667,0.566666666666667,0.52,2.56,2.44,6.7146,6.33666666666667,2.65366666666667,1.0,3.33333333333333,3.33333333333333,1.66666666666667,1.66666666666667,0.0,3.33333333333333,1142.33333333333,1.49766666666667,806.983333333333,977.85,0.780499966666666,5.41466666666667,16.82709,164.519753333333,9.06941333333333,346.666666666667,2.81,80.2446666666667,7,14.99146,1,15,1,20,0.6,0.45,0.785,0.6,1.11,1.4,1.42,3.7752,3.25,1.559,3.0,5,5,1,4,0,5,513,2.3,2338.1,2802.9,2.3399301,13.384,50.14132,489.25064,26.97326,355,5.81,113.987,8,15.9994,2,16,7,92,0.85,0.82,1.25,0.85,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6,6,2,4,0,6,1314,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,140.976,1,1.00794,1,1,6,72,0.25,0.37,0.465,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.7,14.05,20.25,6.99e-05,0.92,0.05868,0.44936,0.02674,218,0.0,26.989,9
94,94,H3B3O6,g,-561.5148,629.269,193.608,5.5,10.954435,1.75,11.5,6.75,84.5,0.575,0.6625,0.74375,0.575,0.6925,2.78,2.66,7.128525,6.6375,2.89275,0.75,4.0,4.0,1.75,2.25,0.0,4.0,1185.25,1.3215,618.925,755.925,0.585732475,4.291,12.675965,124.24229,6.808745,322.25,2.7625,95.4275,7,14.99146,1,15,1,20,0.6,0.45,0.785,0.6,1.11,1.4,1.42,3.7752,3.25,1.559,3.0,5,5,1,4,0,5,513,2.3,2338.1,2802.9,2.3399301,13.384,50.14132,489.25064,26.97326,355,5.81,113.987,8,15.9994,2,16,7,92,0.85,0.82,1.25,0.85,1.21,3.44,3.32,8.3703,7.54,3.61,3.0,6,6,2,4,0,6,1314,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,140.976,1,1.00794,1,1,6,72,0.25,0.37,0.465,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.7,14.05,20.25,6.99e-05,0.92,0.05868,0.44936,0.02674,218,0.0,26.989,12
95,95,H6B3N3,g,-461.2152,521.416,164.484,3.5,6.708405,1.5,7.5,6.75,84.5,0.5,0.5775,0.95875,0.5,0.1875,2.37,2.2375,6.458825,6.4875,2.42925,1.5,2.5,2.5,1.5,1.0,0.0,2.5,1206.75,1.375,610.875,735.25,0.58534745,7.667,12.66944,123.34788,6.847245,370.5,2.6825,43.11425,6,12.9988,1,14,1,20,0.6,0.45,0.71,0.6,0.2,1.0,0.95,2.5833,3.01,1.015,3.0,4,4,1,3,0,4,601,2.3,2338.1,2802.9,2.3399301,13.284,50.14132,489.25064,26.97402,355,5.81,72.839,7,14.00674,2,15,7,92,0.85,0.82,1.25,0.85,0.3,3.04,2.85,7.1784,7.3,3.066,3.0,5,5,2,3,0,5,1402,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,72.769,1,1.00794,1,1,6,72,0.25,0.37,0.54,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.7,14.05,20.25,6.99e-05,1.02,0.05868,0.44936,0.02598,218,0.0,-0.07,12
96,96,H9B5,g,-454.5492,534.209,186.502,2.42857142857143,4.50903285714286,1.35714285714286,5.28571428571429,6.64285714285714,84.8571428571429,0.464285714285714,0.530714285714286,1.0875,0.464285714285714,0.153571428571429,2.14285714285714,2.02857142857143,6.25579285714286,6.14785714285714,2.21107142857143,1.07142857142857,1.71428571428571,1.71428571428571,1.35714285714286,0.357142857142857,0.0,1.71428571428571,1129.5,1.52142857142857,849.085714285714,1021.28571428571,0.835759221428571,9.55971428571429,17.9662942857143,175.181731428571,9.75953571428571,344.785714285714,2.075,56.419,4,9.80306,1,12,1,20,0.6,0.45,0.455,0.6,0.15,0.16,0.2,2.5833,2.89,0.249,3.0,2,2,1,1,0,2,511,2.3,2338.1,2802.9,2.3399301,13.284,50.14132,489.25064,26.8185,355,5.81,45.78,5,10.811,2,13,7,92,0.85,0.82,1.25,0.85,0.25,2.2,2.1,7.1784,7.18,2.3,3.0,3,3,2,1,0,3,1312,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,72.769,1,1.00794,1,1,6,72,0.25,0.37,0.795,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.7,14.05,20.25,6.99e-05,1.02,0.05868,0.44936,0.1815,218,0.0,26.989,14
97,97,H14B10,g,-655.7856,832.708,343.463,2.66666666666667,5.09254833333333,1.41666666666667,6.0,6.58333333333333,83.6666666666667,0.5,0.5575,1.06041666666667,0.5,0.1625,2.13333333333333,2.01666666666667,6.102025,5.97583333333333,2.19625,1.25,1.83333333333333,1.83333333333333,1.41666666666667,0.416666666666667,0.0,1.83333333333333,1099.08333333333,1.65833333333333,988.258333333333,1188.125,0.975040775,8.769,20.9508966666667,204.303793333333,11.355875,365.916666666667,2.42083333333333,53.694,4,9.80306,1,12,1,20,0.6,0.45,0.455,0.6,0.15,0.16,0.2,2.5833,2.89,0.249,3.0,2,2,1,1,0,2,511,2.3,2338.1,2802.9,2.3399301,13.284,50.14132,489.25064,26.8185,355,5.81,45.78,5,10.811,2,13,7,92,0.85,0.82,1.25,0.85,0.25,2.2,2.1,7.1784,7.18,2.3,3.0,3,3,2,1,0,3,1312,3.0,2352.15,2823.15,2.34,14.304,50.2,489.7,27.0,573,5.81,72.769,1,1.00794,1,1,6,72,0.25,0.37,0.795,0.25,0.1,2.04,1.9,4.5951,4.29,2.051,0.0,1,1,1,0,0,1,801,0.7,14.05,20.25,6.99e-05,1.02,0.05868,0.44936,0.1815,218,0.0,26.989,24
98,98,Ba,g,-220.2828,199.211,18.77,56.0,137.327,6.0,2.0,2.0,9.0,2.15,1.98,3.402,2.15,1.49,0.89,1.08,4.4699,2.4,0.881,2.0,2.0,2.0,2.0,0.0,0.0,2.0,503.0,39.7,998.15,1913.15,3.5,0.204,7.75,142.0,18.4,180.0,1.9,13.954,0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,56,137.327,6,2,2,9,2.15,1.98,3.402,2.15,1.49,0.89,1.08,4.4699,2.4,0.881,2.0,2,2,2,0,0,2,503,39.7,998.15,1913.15,3.5,0.204,7.75,142.0,18.4,180,1.9,13.954,56,137.327,6,2,2,9,2.15,1.98,3.402,2.15,1.49,0.89,1.08,4.4699,2.4,0.881,2.0,2,2,2,0,0,2,503,39.7,998.15,1913.15,3.5,0.204,7.75,142.0,18.4,180,1.9,13.954,1
99,99,BaBr,g,-353.268,322.697,33.968,45.5,108.6155,5.0,9.5,5.0,52.0,1.65,1.56,2.301,1.65,1.655,1.925,1.955,5.4389,4.995,1.783,1.0,4.5,4.5,2.0,2.5,0.0,4.5,821.5,21.4,632.05,1122.55,3.31,0.3385,6.518,78.719,9.261,146.0,1.56,169.2455,21,57.423,2,15,6,86,1.0,0.84,2.202,1.0,0.33,2.07,1.75,1.938,5.19,1.804,2.0,5,5,0,5,0,5,637,36.6,732.2,1581.2,0.38,0.269,2.464,126.562,18.278,68,0.68,310.583,56,137.327,6,17,8,95,2.15,1.98,3.402,2.15,1.82,2.96,2.83,6.4079,7.59,2.685,2.0,7,7,2,5,0,7,1140,39.7,998.15,1913.15,3.5,0.473,7.75,142.0,18.4,180,1.9,324.537,35,79.904,4,2,2,9,1.15,1.14,1.2,1.15,1.49,0.89,1.08,4.4699,2.4,0.881,0.0,2,2,2,0,0,2,503,3.1,265.95,331.95,3.12,0.204,5.286,15.438,0.122,112,1.22,13.954,2
100,100,BaBr2,g,-454.8396,422.549,52.219,42.0,99.045,4.66666666666667,12.0,6.0,66.3333333333333,1.48333333333333,1.42,1.934,1.48333333333333,1.71,2.27,2.24666666666667,5.7619,5.86,2.08366666666667,0.666666666666667,5.33333333333333,5.33333333333333,2.0,3.33333333333333,0.0,5.33333333333333,927.666666666667,15.3,510.016666666667,859.016666666667,3.24666666666667,0.383333333333333,6.10733333333333,57.6253333333333,6.21466666666667,134.666666666667,1.44666666666667,221.009333333333,21,57.423,2,15,6,86,1.0,0.84,2.202,1.0,0.33,2.07,1.75,1.938,5.19,1.804,2.0,5,5,0,5,0,5,637,36.6,732.2,1581.2,0.38,0.269,2.464,126.562,18.278,68,0.68,310.583,56,137.327,6,17,8,95,2.15,1.98,3.402,2.15,1.82,2.96,2.83,6.4079,7.59,2.685,2.0,7,7,2,5,0,7,1140,39.7,998.15,1913.15,3.5,0.473,7.75,142.0,18.4,180,1.9,324.537,35,79.904,4,2,2,9,1.15,1.14,1.2,1.15,1.49,0.89,1.08,4.4699,2.4,0.881,0.0,2,2,2,0,0,2,503,3.1,265.95,331.95,3.12,0.204,5.286,15.438,0.122,112,1.22,13.954,3
101,101,BaCl,g,-338.9676,310.673,33.84,36.5,86.38985,4.5,9.5,5.0,51.5,1.575,1.485,2.206,1.575,1.58,2.025,2.03,5.65725,5.35,1.875,1.0,4.5,4.5,2.0,2.5,0.0,4.5,877.0,20.95,585.15,1075.85,1.751605,0.342,5.49,76.1,9.20445,150.5,1.65,181.2645,39,101.8743,3,15,6,85,1.15,0.99,2.392,1.15,0.18,2.27,1.9,2.3747,5.9,1.988,2.0,5,5,0,5,0,5,748,37.5,826.0,1674.6,3.49679,0.276,4.52,131.8,18.3911,59,0.5,334.621,56,137.327,6,17,8,94,2.15,1.98,3.402,2.15,1.67,3.16,2.98,6.8446,8.3,2.869,2.0,7,7,2,5,0,7,1251,39.7,998.15,1913.15,3.5,0.48,7.75,142.0,18.4,180,1.9,348.575,17,35.4527,3,2,2,9,1.0,0.99,1.01,1.0,1.49,0.89,1.08,4.4699,2.4,0.881,0.0,2,2,2,0,0,2,503,2.2,172.15,238.55,0.00321,0.204,3.23,10.2,0.0089,121,1.4,13.954,2
102,102,BaCl2,g,-434.9328,405.787,52.011,30.0,69.4108,4.0,12.0,6.0,65.6666666666667,1.38333333333333,1.32,1.80733333333333,1.38333333333333,1.61,2.40333333333333,2.34666666666667,6.05303333333333,6.33333333333333,2.20633333333333,0.666666666666667,5.33333333333333,5.33333333333333,2.0,3.33333333333333,0.0,5.33333333333333,1001.66666666667,14.7,447.483333333333,796.75,1.16880666666667,0.388,4.73666666666667,54.1333333333333,6.13926666666667,140.666666666667,1.56666666666667,237.034666666667,39,101.8743,3,15,6,85,1.15,0.99,2.392,1.15,0.18,2.27,1.9,2.3747,5.9,1.988,2.0,5,5,0,5,0,5,748,37.5,826.0,1674.6,3.49679,0.276,4.52,131.8,18.3911,59,0.5,334.621,56,137.327,6,17,8,94,2.15,1.98,3.402,2.15,1.67,3.16,2.98,6.8446,8.3,2.869,2.0,7,7,2,5,0,7,1251,39.7,998.15,1913.15,3.5,0.48,7.75,142.0,18.4,180,1.9,348.575,17,35.4527,3,2,2,9,1.0,0.99,1.01,1.0,1.49,0.89,1.08,4.4699,2.4,0.881,0.0,2,2,2,0,0,2,503,2.2,172.15,238.55,0.00321,0.204,3.23,10.2,0.0089,121,1.4,13.954,3
103,103,BaF,g,-323.3772,297.235,33.305,32.5,78.1627015,4.0,9.5,5.0,51.0,1.325,1.35,1.9035,1.325,1.34,2.435,2.43,7.27765,6.405,2.537,1.0,4.5,4.5,2.0,2.5,0.0,4.5,1092.0,20.167,525.75,999.1,1.75085,0.512,4.0026,72.6349,9.21395,129.5,1.37,171.05945,47,118.328597,4,15,6,84,1.65,1.26,2.997,1.65,0.3,3.09,2.7,5.6155,8.01,3.312,2.0,5,5,0,5,0,5,1178,39.066,944.8,1828.1,3.4983,0.616,7.4948,138.7302,18.3721,101,1.06,314.2109,56,137.327,6,17,8,93,2.15,1.98,3.402,2.15,1.49,3.98,3.78,10.0854,10.41,4.193,2.0,7,7,2,5,0,7,1681,39.7,998.15,1913.15,3.5,0.82,7.75,142.0,18.4,180,1.9,328.1649,9,18.998403,2,2,2,9,0.5,0.72,0.405,0.5,1.19,0.89,1.08,4.4699,2.4,0.881,0.0,2,2,2,0,0,2,503,0.634,53.35,85.05,0.0017,0.204,0.2552,3.2698,0.0279,79,0.84,13.954,2
104,104,BaF2,g,-404.712,380.089,51.395,24.6666666666667,58.4412686666667,3.33333333333333,12.0,6.0,65.0,1.05,1.14,1.404,1.05,1.29,2.95,2.88,8.21356666666667,7.74,3.089,0.666666666666667,5.33333333333333,5.33333333333333,2.0,3.33333333333333,0.0,5.33333333333333,1288.33333333333,13.656,368.283333333333,694.416666666667,1.1678,0.614666666666667,2.75346666666667,49.5132,6.15193333333333,112.666666666667,1.19333333333333,223.427933333333,47,118.328597,4,15,6,84,1.65,1.26,2.997,1.65,0.3,3.09,2.7,5.6155,8.01,3.312,2.0,5,5,0,5,0,5,1178,39.066,944.8,1828.1,3.4983,0.616,7.4948,138.7302,18.3721,101,1.06,314.2109,56,137.327,6,17,8,93,2.15,1.98,3.402,2.15,1.49,3.98,3.78,10.0854,10.41,4.193,2.0,7,7,2,5,0,7,1681,39.7,998.15,1913.15,3.5,0.82,7.75,142.0,18.4,180,1.9,328.1649,9,18.998403,2,2,2,9,0.5,0.72,0.405,0.5,1.19,0.89,1.08,4.4699,2.4,0.881,0.0,2,2,2,0,0,2,503,0.634,53.35,85.05,0.0017,0.204,0.2552,3.2698,0.0279,79,0.84,13.954,3
105,105,HBaO,g,-342.3228,324.728,47.351,21.6666666666667,51.44478,3.0,6.33333333333333,5.33333333333333,62.6666666666667,1.0,1.02666666666667,1.70566666666667,1.0,0.933333333333333,2.17666666666667,2.16666666666667,6.67286666666667,5.70666666666667,2.26366666666667,0.666666666666667,3.0,3.0,1.66666666666667,1.33333333333333,0.0,3.0,1043.0,13.731,355.65,674.516666666667,1.16716663333333,5.14266666666667,2.67709,48.6197533333333,6.20274666666667,215.666666666667,1.50666666666667,75.8996666666667,55,136.31906,5,15,5,83,1.9,1.61,2.937,1.9,1.39,2.55,2.24,3.9004,5.14,2.729,2.0,5,5,1,4,0,5,811,39.0,984.1,1892.9,3.4999301,14.1,7.69132,141.55064,18.37326,69,2.62,127.022,56,137.327,6,16,7,92,2.15,1.98,3.402,2.15,1.49,3.44,3.32,8.3703,7.54,3.61,2.0,6,6,2,4,0,6,1314,39.7,998.15,1913.15,3.5,14.304,7.75,142.0,18.4,249,2.62,140.976,1,1.00794,1,1,2,9,0.25,0.37,0.465,0.25,0.1,0.89,1.08,4.4699,2.4,0.881,0.0,1,1,1,0,0,1,503,0.7,14.05,20.25,6.99e-05,0.204,0.05868,0.44936,0.02674,180,0.0,13.954,3
